,id,type,VL,VH,VN,VM,RED,Total
1290,936691,L7,591.448,521.987,695.943,699.612,875.0,709.8316666666666
1291,912567,L7,431.853,521.987,525.85,552.583,800.0,605.3788333333333
1292,945935,L7,463.772,416.026,610.897,454.564,775.0,582.5431666666667
1293,980994,L7,527.61,363.046,440.804,552.583,675.0,539.0071666666666
1294,965222,AC,687.206,627.947,610.897,797.631,800.0,720.6135
1295,970378,AC,655.287,627.947,780.989,699.612,800.0,727.3058333333333
1296,970047,AC,495.691,521.987,610.897,748.622,800.0,662.8661666666666
1301,975800,AC,591.448,521.987,568.373,454.564,775.0,614.3953333333333
1302,966482,L1,463.772,416.026,398.281,552.583,800.0,571.7769999999999
1303,977727,L5,687.206,680.927,738.466,846.641,825.0,767.2066666666666
1304,967229,L5,399.934,469.007,483.327,552.583,775.0,575.8085
1305,972279,L7,559.529,521.987,653.42,503.574,650.0,589.7516666666667
1306,978345,AC,687.206,574.967,823.512,797.631,800.0,747.2193333333333
1307,963144,AC,559.529,627.947,695.943,552.583,850.0,689.3336666666668
1308,951371,AC,463.772,627.947,568.373,503.574,750.0,610.611
1309,975840,AC,623.367,627.947,483.327,454.564,800.0,631.5341666666667
1310,980352,AC,623.367,627.947,440.804,454.564,750.0,607.7803333333333
1311,937549,AC,463.772,469.007,525.85,503.574,725.0,568.7005
1312,912825,AC,591.448,416.026,483.327,454.564,775.0,582.5608333333333
1313,973007,AC,431.853,521.987,440.804,503.574,800.0,583.0363333333333
1314,972157,AC,368.014,416.026,483.327,454.564,725.0,528.6551666666667
1315,963107,L1,431.853,310.066,398.281,405.554,725.0,499.2923333333333
1316,943335,L5,463.772,416.026,525.85,454.564,800.0,576.7020000000001
1317,963363,L7,527.61,521.987,610.897,552.583,825.0,643.8461666666667
1318,979284,L9,431.853,627.947,568.373,552.583,800.0,630.126
1319,951324,AC,719.125,574.967,738.466,601.593,800.0,705.6918333333333
1320,963527,AC,527.61,574.967,823.512,552.583,800.0,679.7786666666667
1321,960797,AC,655.287,574.967,695.943,503.574,725.0,646.6284999999999
1322,958752,AC,655.287,469.007,568.373,552.583,900.0,674.2083333333334
1323,965133,AC,559.529,416.026,568.373,552.583,775.0,607.7518333333334
1324,909415,AC,463.772,469.007,483.327,650.602,825.0,619.4513333333333
1325,955291,AC,495.691,416.026,525.85,454.564,775.0,573.6885000000001
1326,957972,AC,559.529,363.046,440.804,454.564,825.0,577.9905
1327,911884,L1,623.367,521.987,525.85,552.583,925.0,678.9644999999999
1328,950998,L3,463.772,416.026,653.42,503.574,875.0,631.132
1329,949854,L5,591.448,416.026,568.373,405.554,700.0,563.5668333333333
1330,948409,AC,655.287,680.927,908.558,846.641,850.0,798.5688333333334
1331,978507,AC,623.367,469.007,866.035,846.641,900.0,767.5083333333333
1332,913037,AC,687.206,627.947,780.989,846.641,825.0,765.4638333333332
1333,952792,AC,623.367,469.007,866.035,846.641,825.0,742.5083333333333
1334,973067,AC,687.206,521.987,866.035,650.602,925.0,762.6383333333333
1335,957026,AC,687.206,574.967,653.42,748.622,875.0,735.7025
1336,964743,AC,623.367,627.947,653.42,699.612,900.0,734.0576666666666
1337,910767,AC,719.125,416.026,610.897,748.622,925.0,724.1116666666667
1338,962785,AC,623.367,574.967,738.466,601.593,900.0,723.0655
1339,951099,AC,623.367,469.007,738.466,650.602,875.0,705.2403333333333
1340,969418,AC,591.448,416.026,738.466,699.612,800.0,674.2586666666667
1341,952767,AC,591.448,627.947,568.373,699.612,825.0,689.5633333333334
1342,962998,AC,591.448,521.987,568.373,699.612,850.0,680.2366666666667
1343,928315,AC,559.529,733.907,653.42,503.574,800.0,675.0716666666667
1344,967140,AC,623.367,574.967,610.897,552.583,825.0,668.6356666666667
1349,966627,AC,591.448,521.987,568.373,601.593,850.0,663.9001666666667
1350,951694,AC,655.287,469.007,610.897,650.602,750.0,647.6321666666666
1351,950929,AC,655.287,469.007,525.85,601.593,825.0,650.2895
1352,913875,AC,623.367,416.026,525.85,650.602,775.0,627.6408333333333
1353,961435,AC,431.853,574.967,695.943,454.564,725.0,601.2211666666666
1354,931863,AC,527.61,416.026,483.327,552.583,850.0,613.2576666666666
1355,964332,AC,623.367,574.967,355.758,503.574,700.0,576.2776666666666
1356,961750,AC,559.529,680.927,483.327,503.574,500.0,537.8928333333333
1357,959750,AC,623.367,416.026,610.897,601.593,100.0,408.64716666666664
1358,952465,L1,623.367,521.987,653.42,650.602,875.0,699.8960000000001
1359,951275,L1,623.367,627.947,525.85,503.574,900.0,680.1229999999999
1360,954365,L5,687.206,416.026,525.85,797.631,900.0,704.4521666666666
1361,974035,L5,655.287,469.007,483.327,601.593,825.0,643.2023333333333
1362,911508,L5,591.448,416.026,653.42,552.583,750.0,618.9128333333333
1363,946213,L5,495.691,627.947,440.804,454.564,700.0,569.8343333333333
1364,950187,L5,368.014,521.987,440.804,405.554,775.0,547.7265
1365,910688,AC,687.206,574.967,866.035,797.631,950.0,804.3065
1366,939783,AC,687.206,469.007,695.943,797.631,850.0,724.9645
1367,948096,AC,623.367,627.947,738.466,699.612,875.0,739.8986666666666
1368,977769,AC,591.448,521.987,695.943,650.602,925.0,718.3299999999999
1369,980116,AC,623.367,627.947,610.897,699.612,725.0,668.6371666666666
1370,947018,AC,623.367,416.026,610.897,601.593,950.0,691.9805
1371,971902,AC,655.287,574.967,653.42,503.574,825.0,672.8746666666667
1372,923789,AC,559.529,469.007,525.85,552.583,850.0,634.4948333333333
1373,936774,AC,591.448,469.007,525.85,552.583,825.0,631.4813333333333
1374,946800,AC,719.125,574.967,568.373,454.564,775.0,644.5048333333333
1375,960926,AC,463.772,416.026,483.327,552.583,825.0,594.2846666666667
1376,913680,AC,527.61,363.046,440.804,356.545,750.0,531.3341666666666
1377,954784,L1,623.367,627.947,610.897,650.602,775.0,677.1355
1378,955492,L5,687.206,733.907,695.943,454.564,775.0,686.9366666666666
1379,911421,L5,623.367,680.927,483.327,552.583,775.0,648.3673333333332
1380,932636,L5,591.448,521.987,483.327,601.593,750.0,616.3925
1381,963958,L5,495.691,310.066,398.281,405.554,725.0,509.932
1382,949168,L7,623.367,521.987,525.85,650.602,800.0,653.6343333333333
1383,978427,AC,527.61,627.947,780.989,846.641,850.0,747.1978333333333
1384,970021,AC,687.206,733.907,653.42,846.641,775.0,745.1956666666666
1385,977859,AC,687.206,521.987,738.466,748.622,800.0,716.0468333333333
1386,976325,AC,623.367,574.967,483.327,699.612,750.0,646.8788333333333
1387,910429,AC,559.529,733.907,525.85,503.574,850.0,670.4766666666667
1388,934820,AC,623.367,574.967,483.327,552.583,800.0,639.0406666666667
1389,974632,AC,495.691,416.026,440.804,552.583,750.0,567.5173333333333
1390,909310,AC,399.934,416.026,568.373,454.564,750.0,556.4828333333334
1391,914453,AC,527.61,416.026,525.85,454.564,650.0,537.3416666666667
1392,930292,AC,368.014,469.007,483.327,454.564,750.0,545.8186666666667
1397,913718,AC,527.61,469.007,398.281,454.564,700.0,541.577
1398,960211,L1,559.529,416.026,483.327,454.564,725.0,560.5743333333334
1399,944667,L5,623.367,469.007,525.85,552.583,900.0,661.8011666666667
1400,980997,L5,431.853,469.007,398.281,503.574,825.0,575.4525
1401,968788,L7,527.61,521.987,525.85,552.583,800.0,621.3383333333334
1402,947909,AC,687.206,627.947,780.989,797.631,750.0,732.2954999999998
1403,912790,AC,687.206,680.927,568.373,601.593,800.0,689.6831666666667
1404,955116,AC,304.176,310.066,483.327,503.574,825.0,541.8571666666667
1405,955488,L1,559.529,574.967,483.327,454.564,800.0,612.0645000000001
1406,920170,L5,623.367,521.987,610.897,699.612,825.0,684.3104999999999
1407,970733,L5,559.529,416.026,525.85,748.622,900.0,675.0045
1408,915462,L5,591.448,574.967,525.85,601.593,900.0,682.3096666666667
1409,981004,L7,431.853,469.007,398.281,503.574,750.0,550.4525
1410,962077,AC,559.529,469.007,483.327,797.631,800.0,651.5823333333334
1411,945103,AC,591.448,416.026,483.327,552.583,875.0,632.2306666666667
1412,954680,AC,591.448,469.007,483.327,503.574,825.0,616.226
1413,916291,AC,495.691,521.987,525.85,405.554,750.0,574.847
1414,962601,AC,463.772,416.026,568.373,454.564,700.0,550.4558333333333
1415,979846,AC,368.014,416.026,483.327,405.554,750.0,528.8201666666666
1416,961378,L1,623.367,469.007,568.373,601.593,800.0,643.7233333333334
1417,980529,L4,336.095,416.026,483.327,503.574,700.0,523.1703333333334
1418,953085,L5,591.448,416.026,398.281,503.574,825.0,593.2215
1419,981065,L7,368.014,310.066,440.804,454.564,700.0,495.5746666666667
1420,921351,L8,336.095,574.967,355.758,454.564,625.0,495.23066666666665
1421,969642,AC,591.448,680.927,525.85,503.574,900.0,683.6331666666666
1422,969167,AC,559.529,627.947,525.85,454.564,700.0,594.6483333333333
1423,960506,AC,495.691,521.987,525.85,405.554,750.0,574.847
1424,975718,AC,495.691,469.007,483.327,405.554,725.0,550.5965
1425,930352,AC,336.095,469.007,483.327,454.564,725.0,532.1655000000001
1426,975702,AC,559.529,363.046,610.897,356.545,675.0,540.0028333333333
1427,955408,AC,431.853,363.046,440.804,405.554,500.0,440.2095
1428,910824,L1,463.772,627.947,483.327,601.593,675.0,587.7731666666667
1429,912995,L1,431.853,469.007,483.327,454.564,675.0,531.4585000000001
1430,969451,L1,399.934,416.026,483.327,405.554,725.0,525.8068333333333
1431,912996,L1,431.853,416.026,483.327,356.545,725.0,522.9585000000001
1432,932517,L5,495.691,521.987,440.804,503.574,825.0,602.0093333333333
1433,909082,L5,463.772,469.007,398.281,503.574,850.0,589.1056666666667
1434,940921,L5,431.853,469.007,398.281,356.545,725.0,517.6143333333333
1435,938788,L7,399.934,469.007,525.85,454.564,700.0,541.5591666666668
1436,947763,AC,687.206,627.947,866.035,797.631,925.0,804.8031666666666
1437,977879,AC,591.448,733.907,653.42,797.631,825.0,737.7343333333333
1438,963463,AC,591.448,733.907,695.943,797.631,800.0,736.4881666666666
1439,969189,AC,655.287,627.947,610.897,748.622,925.0,748.7921666666666
1440,935745,AC,687.206,680.927,738.466,748.622,750.0,725.8701666666666
1445,961307,AC,687.206,574.967,568.373,699.612,950.0,738.3596666666666
1446,956294,AC,687.206,680.927,738.466,601.593,825.0,726.3653333333333
1447,966931,AC,559.529,574.967,695.943,650.602,900.0,713.5068333333334
1448,968035,AC,655.287,521.987,610.897,748.622,800.0,689.4654999999999
1449,975193,AC,559.529,574.967,610.897,650.602,800.0,665.9991666666666
1450,948505,AC,687.206,521.987,610.897,601.593,825.0,678.6138333333333
1451,943280,AC,527.61,627.947,483.327,601.593,775.0,631.7461666666667
1452,923635,AC,655.287,680.927,738.466,405.554,800.0,680.039
1453,977120,AC,559.529,627.947,525.85,503.574,775.0,627.8166666666667
1454,948830,AC,687.206,416.026,440.804,601.593,800.0,624.2715
1455,963410,AC,527.61,521.987,483.327,552.583,800.0,614.2511666666667
1456,921819,AC,559.529,521.987,568.373,503.574,800.0,625.5771666666667
1457,962877,AC,495.691,363.046,440.804,650.602,825.0,600.0238333333333
1458,921863,AC,527.61,627.947,525.85,454.564,775.0,614.3285
1459,961223,AC,431.853,363.046,568.373,601.593,825.0,602.4775
1460,978192,AC,687.206,521.987,568.373,454.564,750.0,622.0216666666666
1461,966439,AC,623.367,416.026,440.804,503.574,875.0,622.2951666666667
1462,975884,AC,687.206,574.967,313.235,503.574,725.0,588.1636666666667
1463,911147,AC,559.529,521.987,440.804,503.574,750.0,587.649
1464,963893,AC,559.529,521.987,398.281,454.564,775.0,580.7268333333333
1465,964827,AC,495.691,574.967,440.804,454.564,700.0,561.0043333333333
1466,980348,AC,559.529,469.007,483.327,454.564,725.0,569.4045
1467,936511,AC,399.934,574.967,398.281,405.554,650.0,513.1226666666666
1468,955519,L1,463.772,680.927,525.85,552.583,850.0,653.8553333333333
1469,947149,L1,495.691,521.987,525.85,601.593,750.0,607.5201666666666
1470,978921,L1,559.529,416.026,440.804,503.574,800.0,586.6555
1471,911080,L3,623.367,521.987,610.897,552.583,850.0,668.139
1472,943557,L5,719.125,574.967,866.035,797.631,875.0,784.6263333333333
1473,919840,L5,687.206,680.927,780.989,699.612,800.0,741.4556666666667
1474,955366,L5,527.61,521.987,440.804,699.612,850.0,648.3355
1475,909137,L5,719.125,574.967,483.327,503.574,825.0,655.1655
1476,944700,L5,463.772,469.007,483.327,601.593,900.0,636.2831666666667
1477,908468,L5,623.367,574.967,525.85,552.583,750.0,629.4611666666666
1478,954471,L5,527.61,469.007,653.42,601.593,700.0,608.6049999999999
1479,972809,L5,559.529,574.967,398.281,503.574,750.0,589.3918333333334
1480,969837,L5,591.448,469.007,525.85,454.564,750.0,590.1448333333333
1481,980688,L5,463.772,416.026,568.373,503.574,725.0,566.9575
1482,910187,L5,591.448,627.947,525.85,748.622,100.0,448.9778333333333
1483,963616,L5,559.529,416.026,525.85,454.564,750.0,575.9948333333333
1484,974541,AC,655.287,521.987,738.466,797.631,875.0,743.8951666666666
1485,951494,AC,655.287,469.007,525.85,650.602,850.0,666.791
1486,970132,AC,623.367,416.026,525.85,552.583,825.0,627.971
1487,912519,AC,495.691,521.987,483.327,650.602,800.0,625.2678333333333
1488,980280,AC,591.448,469.007,483.327,601.593,750.0,607.5625
1493,955136,AC,431.853,574.967,483.327,405.554,825.0,590.9501666666666
1494,974952,AC,559.529,310.066,568.373,503.574,750.0,573.5903333333334
1495,928745,AC,527.61,469.007,440.804,454.564,675.0,540.3308333333333
1496,969832,AC,399.934,469.007,483.327,405.554,725.0,534.6370000000001
1497,964695,AC,368.014,416.026,440.804,405.554,725.0,513.3996666666667
1498,964352,L1,463.772,469.007,355.758,552.583,750.0,556.8533333333334
1499,947142,L3,495.691,416.026,398.281,454.564,775.0,552.427
1500,962658,L5,591.448,521.987,483.327,503.574,850.0,633.3893333333333
1501,911235,L5,463.772,363.046,440.804,454.564,725.0,528.6976666666666
1502,976099,L8,399.934,416.026,440.804,405.554,700.0,510.38633333333337
1503,980839,AC,655.287,574.967,866.035,846.641,850.0,773.8216666666667
1504,978333,AC,687.206,469.007,695.943,699.612,800.0,691.9613333333333
1505,979493,AC,591.448,469.007,653.42,797.631,800.0,685.2509999999999
1506,978760,AC,591.448,521.987,568.373,699.612,850.0,680.2366666666667
1507,981316,AC,687.206,521.987,440.804,552.583,900.0,667.0966666666667
1508,980271,AC,719.125,574.967,568.373,601.593,750.0,660.6763333333333
1509,978689,AC,527.61,574.967,483.327,454.564,900.0,640.078
1510,980450,AC,591.448,521.987,525.85,552.583,800.0,631.978
1511,977413,AC,655.287,574.967,483.327,503.574,775.0,627.8591666666666
1512,976346,AC,591.448,627.947,440.804,552.583,775.0,627.1303333333334
1513,974755,AC,687.206,627.947,355.758,405.554,825.0,621.0775
1514,980901,AC,559.529,574.967,525.85,503.574,775.0,618.9866666666667
1515,977830,AC,559.529,416.026,440.804,552.583,825.0,603.157
1516,941199,AC,591.448,680.927,398.281,405.554,725.0,587.7016666666667
1517,980159,AC,495.691,521.987,440.804,454.564,800.0,585.5076666666668
1518,978825,AC,431.853,469.007,440.804,552.583,800.0,582.3745
1519,980938,AC,527.61,469.007,525.85,503.574,675.0,562.6735
1520,972742,AC,495.691,416.026,440.804,405.554,775.0,551.3458333333333
1521,980521,AC,431.853,469.007,483.327,454.564,700.0,539.7918333333333
1522,979147,AC,399.934,363.046,440.804,405.554,750.0,518.2230000000001
1523,981071,AC,591.448,416.026,440.804,356.545,650.0,517.4705
1524,980221,AC,399.934,416.026,398.281,405.554,725.0,511.6325
1525,980334,AC,463.772,310.066,355.758,405.554,700.0,489.19166666666666
1526,976391,AC,431.853,574.967,440.804,405.554,525.0,483.863
1527,908744,L1,623.367,574.967,398.281,552.583,825.0,633.1996666666666
1528,979482,L3,495.691,521.987,398.281,552.583,825.0,603.0903333333333
1529,974468,L5,687.206,574.967,525.85,699.612,925.0,722.9391666666667
1530,977325,L5,719.125,574.967,525.85,552.583,800.0,662.0875
1531,978938,L5,527.61,416.026,440.804,503.574,900.0,614.669
1532,909691,L5,463.772,627.947,525.85,454.564,750.0,595.3555
1533,977843,L5,559.529,521.987,440.804,356.545,800.0,579.8108333333333
1534,979524,L7,591.448,521.987,610.897,748.622,800.0,678.8256666666666
1535,980939,L7,623.367,574.967,568.373,552.583,825.0,661.5483333333333
1536,947747,L7,463.772,521.987,483.327,503.574,750.0,578.7766666666666
1541,979657,L7,431.853,363.046,440.804,454.564,725.0,523.3778333333333
1542,946289,AC,655.287,680.927,908.558,846.641,950.0,831.9021666666667
1543,971797,AC,687.206,680.927,695.943,699.612,875.0,752.2813333333334
1544,952127,AC,655.287,574.967,738.466,503.574,925.0,720.3823333333333
1545,910253,AC,623.367,469.007,568.373,797.631,900.0,709.7296666666667
1546,960810,AC,687.206,469.007,695.943,601.593,900.0,708.9581666666667
1547,959849,AC,559.529,627.947,653.42,601.593,900.0,707.0814999999999
1548,973189,AC,687.206,574.967,525.85,552.583,950.0,706.7676666666666
1549,972885,AC,687.206,416.026,483.327,699.612,925.0,689.3618333333334
1550,938039,AC,655.287,521.987,568.373,503.574,925.0,683.2035
1551,970134,AC,623.367,521.987,610.897,650.602,825.0,676.1421666666666
1552,976381,AC,623.367,469.007,695.943,454.564,850.0,657.1468333333333
1553,910387,AC,655.287,680.927,398.281,454.564,875.0,656.5098333333333
1554,923094,AC,463.772,680.927,695.943,503.574,750.0,640.7026666666667
1555,959628,AC,687.206,521.987,525.85,503.574,800.0,639.7695
1556,951188,AC,527.61,574.967,610.897,650.602,725.0,635.6793333333334
1557,933015,AC,623.367,469.007,610.897,405.554,850.0,634.8041666666667
1558,924981,AC,623.367,469.007,525.85,503.574,825.0,628.633
1559,960006,AC,623.367,521.987,568.373,552.583,750.0,627.7183333333334
1560,963381,AC,559.529,521.987,525.85,552.583,800.0,626.6581666666667
1561,942406,AC,687.206,416.026,525.85,405.554,850.0,622.4393333333334
1562,973762,AC,527.61,574.967,525.85,650.602,725.0,621.5048333333333
1563,948426,AC,655.287,521.987,483.327,454.564,800.0,619.1941666666667
1564,934096,AC,623.367,416.026,568.373,503.574,800.0,618.5566666666667
1565,965900,AC,591.448,521.987,440.804,356.545,900.0,618.464
1566,911119,AC,687.206,416.026,398.281,503.574,850.0,617.5145
1567,945854,AC,463.772,469.007,525.85,601.593,800.0,610.0369999999999
1568,976781,AC,591.448,521.987,440.804,405.554,850.0,609.9655
1569,950589,AC,687.206,574.967,440.804,454.564,750.0,609.5901666666666
1570,948015,AC,623.367,521.987,440.804,503.574,775.0,606.622
1571,908382,AC,527.61,521.987,568.373,454.564,775.0,603.7556666666667
1572,929756,AC,623.367,469.007,568.373,454.564,750.0,602.5518333333333
1573,951106,AC,559.529,521.987,398.281,503.574,800.0,597.2285
1574,953530,AC,623.367,416.026,483.327,503.574,775.0,596.049
1575,919431,AC,463.772,469.007,525.85,503.574,800.0,593.7005
1576,917299,AC,591.448,521.987,440.804,356.545,825.0,593.464
1577,945789,AC,687.206,521.987,440.804,503.574,700.0,592.2618333333334
1578,970813,AC,559.529,363.046,568.373,405.554,825.0,591.0836666666667
1579,980196,AC,559.529,627.947,398.281,454.564,750.0,590.0535
1580,949655,AC,559.529,416.026,610.897,552.583,700.0,589.8391666666668
1581,910883,AC,591.448,363.046,610.897,454.564,750.0,586.6591666666667
1582,910629,AC,591.448,574.967,440.804,405.554,750.0,585.4621666666667
1583,968536,AC,431.853,521.987,440.804,552.583,775.0,582.8711666666667
